GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Metaschema Core API,gov.nist.secauto.metaschema.core.util,DeleteOnShutdown,55,0,2,0,20,0,5,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.util,CollectionUtil,109,42,14,0,24,11,18,12,11,12
Metaschema Core API,gov.nist.secauto.metaschema.core.util,DeleteOnShutdown.new SimpleFileVisitor() {...},11,0,0,0,5,0,3,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.util,ReplacementScanner,0,42,1,3,0,10,1,2,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.util,UriUtils,19,199,15,31,6,37,13,15,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.util,CustomCollectors,85,70,4,4,20,17,12,8,9,7
Metaschema Core API,gov.nist.secauto.metaschema.core.util,AutoCloser.ClosePreventingOutputStream,5,0,0,0,3,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.util,AutoCloser,29,0,0,0,9,0,5,0,5,0
Metaschema Core API,gov.nist.secauto.metaschema.core.configuration,DefaultConfiguration,70,53,3,1,18,15,6,6,4,6
Metaschema Core API,gov.nist.secauto.metaschema.core.configuration,IMutableConfiguration,12,0,0,0,2,0,2,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.configuration,AbstractConfigurationFeature,19,18,0,0,7,7,2,3,2,3
Metaschema Core API,gov.nist.secauto.metaschema.core.configuration,IConfiguration,0,12,0,2,0,4,0,2,0,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,ConstraintComposingVisitor,24,16,0,0,6,5,4,3,4,3
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,AbstractKeyConstraint,26,0,2,0,6,0,3,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,InternalModelSource,14,35,0,0,4,9,4,4,4,4
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultIndexConstraint,27,0,2,0,6,0,3,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultIndexHasKeyConstraint,27,0,2,0,6,0,3,0,2,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,AbstractConfigurableMessageConstraint,41,20,2,0,9,5,4,2,3,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultMatchesConstraint,8,25,2,2,2,6,3,2,1,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,AbstractConstraint,24,63,1,1,7,16,8,5,7,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultIndex,49,0,4,0,12,0,6,0,4,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultAllowedValue,6,15,0,0,2,6,2,2,2,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultLet,0,27,0,0,0,10,0,5,0,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultExpectConstraint,16,20,0,0,3,4,3,1,3,1
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultKeyField,39,0,0,0,9,0,6,0,6,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultUniqueConstraint,13,0,0,0,2,0,1,0,1,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultCardinalityConstraint,33,0,4,0,8,0,5,0,3,0
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,StaticContextSource,10,39,0,0,3,11,3,5,3,5
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,AbstractDefinitionTargetedConstraints,84,38,0,0,15,7,3,2,3,2
Metaschema Core API,gov.nist.secauto.metaschema.core.model.constraint.impl,DefaultAllowedValuesConstraint,0,29,0,0,0,8,0,4,0,4
